Vertex 1,Vertex 2,Voted Same,Vertex1_Total,Vertex2_Total,Percent_Agreement
Collins,Obama,141,245,217,0.650
Collins,Pryor,175,245,245,0.714
Collins,Reed,167,245,243,0.687
Collins,Reid,159,245,245,0.649
Collins,Roberts,163,245,235,0.694
Collins,Rockefeller,151,245,232,0.651
Collins,Salazar,173,245,245,0.706
Collins,Sanders,164,245,243,0.675
Collins,Schumer,159,245,235,0.677
Collins,Sessions,165,245,237,0.696
Collins,Shelby,168,245,244,0.689
Collins,Smith,185,245,243,0.761
Collins,Snowe,217,245,245,0.886
Collins,Specter,179,245,242,0.740
Collins,Stabenow,160,245,243,0.658
Collins,Stevens,170,245,231,0.736
Collins,Sununu,170,245,242,0.702
Collins,Tester,167,245,243,0.687
Collins,Thune,175,245,243,0.720
Collins,Vitter,143,245,225,0.636
Collins,Voinovich,163,245,237,0.688
Collins,Warner,180,245,242,0.744
Collins,Webb,165,245,245,0.673
Collins,Whitehouse,165,245,244,0.676
Collins,Wyden,170,245,244,0.697
Conrad,Corker,121,242,243,0.500
Conrad,Cornyn,101,242,243,0.417
Conrad,Craig,116,242,243,0.479
Conrad,Crapo,108,242,230,0.470
Conrad,DeMint,86,242,238,0.361
Conrad,Dodd,161,242,183,0.880
Conrad,Dole,100,242,232,0.431
Conrad,Domenici,129,242,239,0.540
Conrad,Dorgan,220,242,242,0.909
Conrad,Durbin,217,242,242,0.897
Conrad,Ensign,97,242,235,0.413
Conrad,Enzi,95,242,226,0.420
Conrad,Feingold,204,242,245,0.843
Conrad,Feinstein,209,242,243,0.864
Conrad,Graham,104,242,237,0.439
Conrad,Grassley,126,242,245,0.521
Conrad,Gregg,104,242,238,0.437
Conrad,Hagel,122,242,231,0.528
Conrad,Harkin,215,242,242,0.888
Conrad,Hatch,114,242,239,0.477
Conrad,Hutchison,113,242,240,0.471
Conrad,Inhofe,90,242,233,0.386
Conrad,Inouye,193,242,217,0.889
Conrad,Isakson,110,242,243,0.455
Conrad,Kennedy,201,242,240,0.838
Conrad,Kerry,203,242,233,0.871
Conrad,Klobuchar,221,242,245,0.913
Conrad,Kohl,215,242,245,0.888
Conrad,Kyl,98,242,238,0.412
Conrad,Landrieu,207,242,242,0.855
Conrad,Lautenberg,215,242,241,0.892
Conrad,Leahy,215,242,243,0.888
Conrad,Levin,217,242,242,0.897
Conrad,Lieberman,199,242,242,0.822
Conrad,Lincoln,209,242,241,0.867
Conrad,Lott,114,242,240,0.475
Conrad,Lugar,141,242,245,0.583
Conrad,Martinez,112,242,241,0.465
Conrad,McCain,56,242,120,0.467
Conrad,McCaskill,202,242,245,0.835
Conrad,McConnell,116,242,245,0.479
Conrad,Menendez,213,242,244,0.880
Conrad,Mikulski,218,242,244,0.901
Conrad,Murkowski,138,242,240,0.575
Conrad,Murray,218,242,244,0.901
Conrad,Nelson (FL),212,242,241,0.880
Conrad,Nelson (NE),204,242,244,0.843
Conrad,Obama,190,242,217,0.876
Conrad,Pryor,210,242,245,0.868
Conrad,Reed,219,242,243,0.905
Conrad,Reid,216,242,245,0.893
Conrad,Roberts,112,242,235,0.477
Conrad,Rockefeller,209,242,232,0.901
Conrad,Salazar,214,242,245,0.884
Conrad,Sanders,212,242,243,0.876
Conrad,Schumer,209,242,235,0.889
Conrad,Sessions,113,242,237,0.477
Conrad,Shelby,121,242,244,0.500
Conrad,Smith,158,242,243,0.653
Conrad,Snowe,178,242,245,0.736
Conrad,Specter,157,242,242,0.649
Conrad,Stabenow,217,242,243,0.897
Conrad,Stevens,132,242,231,0.571
Conrad,Sununu,117,242,242,0.483
Conrad,Tester,208,242,243,0.860
Conrad,Thune,126,242,243,0.521
Conrad,Vitter,102,242,225,0.453
Conrad,Voinovich,138,242,237,0.582
Conrad,Warner,130,242,242,0.537
Conrad,Webb,212,242,245,0.876
Conrad,Whitehouse,219,242,244,0.905
Conrad,Wyden,219,242,244,0.905
Corker,Cornyn,210,243,243,0.864
Corker,Craig,200,243,243,0.823
Corker,Crapo,196,243,230,0.852
Corker,DeMint,196,243,238,0.824
Corker,Dodd,82,243,183,0.448
Corker,Dole,201,243,232,0.866
Corker,Domenici,184,243,239,0.770
Corker,Dorgan,129,243,242,0.533
Corker,Durbin,109,243,242,0.450
Corker,Ensign,204,243,235,0.868
Corker,Enzi,195,243,226,0.863
Corker,Feingold,113,243,245,0.465
Corker,Feinstein,111,243,243,0.457
Corker,Graham,189,243,237,0.797
Corker,Grassley,209,243,245,0.860
Corker,Gregg,186,243,238,0.782
Corker,Hagel,160,243,231,0.693
Corker,Harkin,113,243,242,0.467
Corker,Hatch,203,243,239,0.849
Corker,Hutchison,200,243,240,0.833
Corker,Inhofe,194,243,233,0.833
Corker,Inouye,87,243,217,0.401
Corker,Isakson,208,243,243,0.856
Corker,Kennedy,110,243,240,0.458
Corker,Kerry,106,243,233,0.455
Corker,Klobuchar,116,243,245,0.477
Corker,Kohl,114,243,245,0.469
Corker,Kyl,185,243,238,0.777
Corker,Landrieu,135,243,242,0.558
Corker,Lautenberg,109,243,241,0.452
Corker,Leahy,112,243,243,0.461
Corker,Levin,105,243,242,0.434
Corker,Lieberman,123,243,242,0.508
Corker,Lincoln,118,243,241,0.490
Corker,Lott,193,243,240,0.804
Corker,Lugar,184,243,245,0.757
Corker,Martinez,199,243,241,0.826
Corker,McCain,99,243,120,0.825
Corker,McCaskill,131,243,245,0.539
Corker,McConnell,215,243,245,0.885
Corker,Menendez,110,243,244,0.453
Corker,Mikulski,113,243,244,0.465
Corker,Murkowski,193,243,240,0.804
Corker,Murray,114,243,244,0.469
Corker,Nelson (FL),119,243,241,0.494
Corker,Nelson (NE),141,243,244,0.580
Corker,Obama,96,243,217,0.442
Corker,Pryor,133,243,245,0.547
Corker,Reed,112,243,243,0.461
Corker,Reid,119,243,245,0.490
Corker,Roberts,196,243,235,0.834
Corker,Rockefeller,119,243,232,0.513
Corker,Salazar,119,243,245,0.490
Corker,Sanders,114,243,243,0.469
Corker,Schumer,107,243,235,0.455
Corker,Sessions,202,243,237,0.852
Corker,Shelby,207,243,244,0.852
Corker,Smith,169,243,243,0.695
Corker,Snowe,160,243,245,0.658
Corker,Specter,166,243,242,0.686
Corker,Stabenow,110,243,243,0.453
Corker,Stevens,183,243,231,0.792
Corker,Sununu,201,243,242,0.831
Corker,Tester,134,243,243,0.551
Corker,Thune,217,243,243,0.893
Corker,Vitter,186,243,225,0.827
Corker,Voinovich,172,243,237,0.726
Corker,Warner,196,243,242,0.810
Corker,Webb,123,243,245,0.506
Corker,Whitehouse,109,243,244,0.449
Corker,Wyden,112,243,244,0.461
Cornyn,Craig,209,243,243,0.860
Cornyn,Crapo,205,243,230,0.891
Cornyn,DeMint,215,243,238,0.903
Cornyn,Dodd,63,243,183,0.344
Cornyn,Dole,211,243,232,0.909
Cornyn,Domenici,195,243,239,0.816
Cornyn,Dorgan,106,243,242,0.438
Cornyn,Durbin,89,243,242,0.368
Cornyn,Ensign,209,243,235,0.889
Cornyn,Enzi,206,243,226,0.912
Cornyn,Feingold,90,243,245,0.370
Cornyn,Feinstein,96,243,243,0.395
Cornyn,Graham,210,243,237,0.886
Cornyn,Grassley,205,243,245,0.844
Cornyn,Gregg,199,243,238,0.836
Cornyn,Hagel,178,243,231,0.771
Cornyn,Harkin,90,243,242,0.372
Cornyn,Hatch,208,243,239,0.870
Cornyn,Hutchison,216,243,240,0.900
Cornyn,Inhofe,213,243,233,0.914
Cornyn,Inouye,70,243,217,0.323
Cornyn,Isakson,222,243,243,0.914
Cornyn,Kennedy,97,243,240,0.404
Cornyn,Kerry,94,243,233,0.403
Cornyn,Klobuchar,93,243,245,0.383
Cornyn,Kohl,89,243,245,0.366
Cornyn,Kyl,210,243,238,0.882
Cornyn,Landrieu,120,243,242,0.496
Cornyn,Lautenberg,91,243,241,0.378
Cornyn,Leahy,89,243,243,0.366
Cornyn,Levin,92,243,242,0.380
Cornyn,Lieberman,106,243,242,0.438
Cornyn,Lincoln,100,243,241,0.415
Cornyn,Lott,209,243,240,0.871
Cornyn,Lugar,183,243,245,0.753
Cornyn,Martinez,212,243,241,0.880
Cornyn,McCain,107,243,120,0.892
Cornyn,McCaskill,118,243,245,0.486
Cornyn,McConnell,218,243,245,0.897
Cornyn,Menendez,91,243,244,0.374
Cornyn,Mikulski,96,243,244,0.395
Cornyn,Murkowski,188,243,240,0.783
Cornyn,Murray,95,243,244,0.391
Cornyn,Nelson (FL),98,243,241,0.407
Cornyn,Nelson (NE),126,243,244,0.519
Cornyn,Obama,80,243,217,0.369
Cornyn,Pryor,118,243,245,0.486
Cornyn,Reed,89,243,243,0.366
Cornyn,Reid,96,243,245,0.395
Cornyn,Roberts,209,243,235,0.889
Cornyn,Rockefeller,95,243,232,0.409
Cornyn,Salazar,104,243,245,0.428
Cornyn,Sanders,89,243,243,0.366
Cornyn,Schumer,89,243,235,0.379
Cornyn,Sessions,207,243,237,0.873
Cornyn,Shelby,209,243,244,0.860
Cornyn,Smith,169,243,243,0.695
Cornyn,Snowe,150,243,245,0.617
Cornyn,Specter,166,243,242,0.686
Cornyn,Stabenow,97,243,243,0.399
Cornyn,Stevens,183,243,231,0.792
Cornyn,Sununu,204,243,242,0.843
Cornyn,Tester,109,243,243,0.449
Cornyn,Thune,212,243,243,0.872
Cornyn,Vitter,196,243,225,0.871
Cornyn,Voinovich,173,243,237,0.730
Cornyn,Warner,204,243,242,0.843
Cornyn,Webb,104,243,245,0.428
Cornyn,Whitehouse,86,243,244,0.354
Cornyn,Wyden,91,243,244,0.374
Craig,Crapo,214,243,230,0.930
Craig,DeMint,198,243,238,0.832
Craig,Dodd,79,243,183,0.432
Craig,Dole,188,243,232,0.810
Craig,Domenici,201,243,239,0.841
Craig,Dorgan,114,243,242,0.471
Craig,Durbin,107,243,242,0.442
Craig,Ensign,203,243,235,0.864
Craig,Enzi,193,243,226,0.854
Craig,Feingold,111,243,245,0.457
Craig,Feinstein,111,243,243,0.457
Craig,Graham,209,243,237,0.882
Craig,Grassley,204,243,245,0.840
Craig,Gregg,188,243,238,0.790
Craig,Hagel,186,243,231,0.805
Craig,Harkin,113,243,242,0.467
Craig,Hatch,209,243,239,0.874
Craig,Hutchison,203,243,240,0.846
Craig,Inhofe,188,243,233,0.807
Craig,Inouye,94,243,217,0.433
Craig,Isakson,210,243,243,0.864
Craig,Kennedy,112,243,240,0.467
Craig,Kerry,111,243,233,0.476
Craig,Klobuchar,116,243,245,0.477
Craig,Kohl,112,243,245,0.461
Craig,Kyl,208,243,238,0.874
Craig,Landrieu,121,243,242,0.500
Craig,Lautenberg,105,243,241,0.436
Craig,Leahy,111,243,243,0.457
Craig,Levin,107,243,242,0.442
Craig,Lieberman,122,243,242,0.504
Craig,Lincoln,120,243,241,0.498
Craig,Lott,207,243,240,0.863
Craig,Lugar,191,243,245,0.786
Craig,Martinez,210,243,241,0.871
Craig,McCain,105,243,120,0.875
Craig,McCaskill,119,243,245,0.490
Craig,McConnell,214,243,245,0.881
Craig,Menendez,106,243,244,0.436
Craig,Mikulski,111,243,244,0.457
Craig,Murkowski,198,243,240,0.825
Craig,Murray,112,243,244,0.461
Craig,Nelson (FL),110,243,241,0.456
Craig,Nelson (NE),139,243,244,0.572
Craig,Obama,94,243,217,0.433
Craig,Pryor,131,243,245,0.539
Craig,Reed,109,243,243,0.449
Craig,Reid,116,243,245,0.477
Craig,Roberts,201,243,235,0.855
Craig,Rockefeller,102,243,232,0.440
Craig,Salazar,125,243,245,0.514
Craig,Sanders,106,243,243,0.436
Craig,Schumer,102,243,235,0.434
Craig,Sessions,198,243,237,0.835
Craig,Shelby,205,243,244,0.844
Craig,Smith,174,243,243,0.716
Craig,Snowe,158,243,245,0.650
Craig,Specter,179,243,242,0.740
Craig,Stabenow,106,243,243,0.436
Craig,Stevens,189,243,231,0.818
Craig,Sununu,192,243,242,0.793
Craig,Tester,119,243,243,0.490
Craig,Thune,206,243,243,0.848
Craig,Vitter,183,243,225,0.813
Craig,Voinovich,174,243,237,0.734
Craig,Warner,202,243,242,0.835
Craig,Webb,119,243,245,0.490
Craig,Whitehouse,110,243,244,0.453
Craig,Wyden,114,243,244,0.469
Crapo,DeMint,190,230,238,0.826
Crapo,Dodd,70,230,183,0.383
Crapo,Dole,185,230,232,0.804
Crapo,Domenici,189,230,239,0.822
Crapo,Dorgan,116,230,242,0.504
Crapo,Durbin,94,230,242,0.409
Crapo,Ensign,193,230,235,0.839
Crapo,Enzi,192,230,226,0.850
Crapo,Feingold,94,230,245,0.409
Crapo,Feinstein,98,230,243,0.426
Crapo,Graham,187,230,237,0.813
Crapo,Grassley,199,230,245,0.865
Crapo,Gregg,177,230,238,0.770
Crapo,Hagel,165,230,231,0.717
Crapo,Harkin,101,230,242,0.439
Crapo,Hatch,203,230,239,0.883
Crapo,Hutchison,196,230,240,0.852
Crapo,Inhofe,183,230,233,0.796
Crapo,Inouye,79,230,217,0.364
Crapo,Isakson,204,230,243,0.887
Crapo,Kennedy,98,230,240,0.426
Crapo,Kerry,96,230,233,0.417
Crapo,Klobuchar,103,230,245,0.448
Crapo,Kohl,99,230,245,0.430
Crapo,Kyl,186,230,238,0.809
Crapo,Landrieu,112,230,242,0.487
Crapo,Lautenberg,95,230,241,0.413
Crapo,Leahy,96,230,243,0.417
Crapo,Levin,95,230,242,0.413
Crapo,Lieberman,110,230,242,0.478
Crapo,Lincoln,110,230,241,0.478
Crapo,Lott,194,230,240,0.843
Crapo,Lugar,177,230,245,0.770
Crapo,Martinez,185,230,241,0.804
Crapo,McCain,96,230,120,0.800
Crapo,McCaskill,113,230,245,0.491
Crapo,McConnell,208,230,245,0.904
Crapo,Menendez,95,230,244,0.413
Crapo,Mikulski,99,230,244,0.430
Crapo,Murkowski,188,230,240,0.817
Crapo,Murray,99,230,244,0.430
Crapo,Nelson (FL),97,230,241,0.422
Crapo,Nelson (NE),134,230,244,0.583
Crapo,Obama,83,230,217,0.382
Crapo,Pryor,125,230,245,0.543
Crapo,Reed,97,230,243,0.422
Crapo,Reid,102,230,245,0.443
Crapo,Roberts,203,230,235,0.883
Crapo,Rockefeller,104,230,232,0.452
Crapo,Salazar,113,230,245,0.491
Crapo,Sanders,100,230,243,0.435
Crapo,Schumer,90,230,235,0.391
Crapo,Sessions,195,230,237,0.848
Crapo,Shelby,200,230,244,0.870
Crapo,Smith,164,230,243,0.713
Crapo,Snowe,149,230,245,0.648
Crapo,Specter,160,230,242,0.696
Crapo,Stabenow,99,230,243,0.430
Crapo,Stevens,178,230,231,0.774
Crapo,Sununu,192,230,242,0.835
Crapo,Tester,119,230,243,0.517
Crapo,Thune,201,230,243,0.874
Crapo,Vitter,184,230,225,0.818
Crapo,Voinovich,159,230,237,0.691
Crapo,Warner,187,230,242,0.813
Crapo,Webb,106,230,245,0.461
Crapo,Whitehouse,97,230,244,0.422
Crapo,Wyden,99,230,244,0.430
DeMint,Dodd,46,238,183,0.251
DeMint,Dole,205,238,232,0.884
DeMint,Domenici,172,238,239,0.723
DeMint,Dorgan,97,238,242,0.408
DeMint,Durbin,74,238,242,0.311
DeMint,Ensign,206,238,235,0.877
DeMint,Enzi,196,238,226,0.867
DeMint,Feingold,77,238,245,0.324
DeMint,Feinstein,79,238,243,0.332
DeMint,Graham,197,238,237,0.831
DeMint,Grassley,195,238,245,0.819
DeMint,Gregg,190,238,238,0.798
DeMint,Hagel,165,238,231,0.714
DeMint,Harkin,79,238,242,0.332
DeMint,Hatch,193,238,239,0.811
DeMint,Hutchison,191,238,240,0.803
DeMint,Inhofe,212,238,233,0.910
DeMint,Inouye,58,238,217,0.267
DeMint,Isakson,204,238,243,0.857
DeMint,Kennedy,78,238,240,0.328
DeMint,Kerry,77,238,233,0.330
DeMint,Klobuchar,78,238,245,0.328
DeMint,Kohl,75,238,245,0.315
DeMint,Kyl,196,238,238,0.824
DeMint,Landrieu,106,238,242,0.445
DeMint,Lautenberg,73,238,241,0.307
DeMint,Leahy,76,238,243,0.319
DeMint,Levin,77,238,242,0.324
DeMint,Lieberman,87,238,242,0.366
DeMint,Lincoln,85,238,241,0.357
DeMint,Lott,194,238,240,0.815
DeMint,Lugar,162,238,245,0.681
DeMint,Martinez,193,238,241,0.811
DeMint,McCain,99,238,120,0.825
DeMint,McCaskill,108,238,245,0.454
DeMint,McConnell,203,238,245,0.853
DeMint,Menendez,74,238,244,0.311
DeMint,Mikulski,79,238,244,0.332
DeMint,Murkowski,169,238,240,0.710
DeMint,Murray,78,238,244,0.328
DeMint,Nelson (FL),82,238,241,0.345
DeMint,Nelson (NE),115,238,244,0.483
DeMint,Obama,65,238,217,0.300
DeMint,Pryor,106,238,245,0.445
DeMint,Reed,75,238,243,0.315
DeMint,Reid,80,238,245,0.336
DeMint,Roberts,191,238,235,0.813
DeMint,Rockefeller,86,238,232,0.371
DeMint,Salazar,84,238,245,0.353
DeMint,Sanders,79,238,243,0.332
DeMint,Schumer,75,238,235,0.319
DeMint,Sessions,203,238,237,0.857
DeMint,Shelby,203,238,244,0.853
DeMint,Smith,155,238,243,0.651
DeMint,Snowe,138,238,245,0.580
DeMint,Specter,142,238,242,0.597
DeMint,Stabenow,82,238,243,0.345
DeMint,Stevens,162,238,231,0.701
DeMint,Sununu,195,238,242,0.819
DeMint,Tester,100,238,243,0.420
DeMint,Thune,197,238,243,0.828
DeMint,Vitter,192,238,225,0.853
DeMint,Voinovich,157,238,237,0.662
DeMint,Warner,181,238,242,0.761
DeMint,Webb,93,238,245,0.391
DeMint,Whitehouse,71,238,244,0.298
DeMint,Wyden,79,238,244,0.332
Dodd,Dole,59,183,232,0.322
Dodd,Domenici,98,183,239,0.536
Dodd,Dorgan,155,183,242,0.847
Dodd,Durbin,172,183,242,0.940
Dodd,Ensign,63,183,235,0.344
Dodd,Enzi,58,183,226,0.317
Dodd,Feingold,166,183,245,0.907
Dodd,Feinstein,168,183,243,0.918
Dodd,Graham,69,183,237,0.377
Dodd,Grassley,78,183,245,0.426
Dodd,Gregg,69,183,238,0.377
Dodd,Hagel,84,183,231,0.459
Dodd,Harkin,172,183,242,0.940
Dodd,Hatch,74,183,239,0.404
Dodd,Hutchison,75,183,240,0.410
Dodd,Inhofe,53,183,233,0.290
Dodd,Inouye,153,183,217,0.836
Dodd,Isakson,68,183,243,0.372
Dodd,Kennedy,170,183,240,0.929
Dodd,Kerry,162,183,233,0.885
Dodd,Klobuchar,175,183,245,0.956
Dodd,Kohl,174,183,245,0.951
Dodd,Kyl,66,183,238,0.361
Dodd,Landrieu,145,183,242,0.792
Dodd,Lautenberg,170,183,241,0.929
Dodd,Leahy,170,183,243,0.929
Dodd,Levin,165,183,242,0.902
Dodd,Lieberman,158,183,242,0.863
Dodd,Lincoln,165,183,241,0.902
Dodd,Lott,73,183,240,0.399
Dodd,Lugar,102,183,245,0.557
Dodd,Martinez,73,183,241,0.399
Dodd,McCain,38,183,120,0.317
Dodd,McCaskill,147,183,245,0.803
Dodd,McConnell,75,183,245,0.410
Dodd,Menendez,173,183,244,0.945
Dodd,Mikulski,167,183,244,0.913
Dodd,Murkowski,99,183,240,0.541
Dodd,Murray,171,183,244,0.934
Dodd,Nelson (FL),162,183,241,0.885
Dodd,Nelson (NE),143,183,244,0.781
Dodd,Obama,160,183,217,0.874
Dodd,Pryor,154,183,245,0.842
Dodd,Reed,172,183,243,0.940
Dodd,Reid,170,183,245,0.929
Dodd,Roberts,74,183,235,0.404
Dodd,Rockefeller,153,183,232,0.836
Dodd,Salazar,165,183,245,0.902
Dodd,Sanders,168,183,243,0.918
Dodd,Schumer,164,183,235,0.896
Dodd,Sessions,69,183,237,0.377
Dodd,Shelby,80,183,244,0.437
Dodd,Smith,105,183,243,0.574
Dodd,Snowe,123,183,245,0.672
Dodd,Specter,120,183,242,0.656
Dodd,Stabenow,160,183,243,0.874
Dodd,Stevens,96,183,231,0.525
Dodd,Sununu,76,183,242,0.415
Dodd,Tester,152,183,243,0.831
Dodd,Thune,81,183,243,0.443
Dodd,Vitter,62,183,225,0.339
Dodd,Voinovich,94,183,237,0.514
Dodd,Warner,91,183,242,0.497
Dodd,Webb,159,183,245,0.869
Dodd,Whitehouse,176,183,244,0.962
Dodd,Wyden,168,183,244,0.918
Dole,Domenici,177,232,239,0.763
Dole,Dorgan,110,232,242,0.474
Dole,Durbin,88,232,242,0.379
Dole,Ensign,195,232,235,0.841
Dole,Enzi,194,232,226,0.858
Dole,Feingold,91,232,245,0.392
Dole,Feinstein,92,232,243,0.397
Dole,Graham,185,232,237,0.797
Dole,Grassley,190,232,245,0.819
Dole,Gregg,180,232,238,0.776
Dole,Hagel,163,232,231,0.706
Dole,Harkin,92,232,242,0.397
Dole,Hatch,190,232,239,0.819
Dole,Hutchison,195,232,240,0.841
Dole,Inhofe,199,232,233,0.858
Dole,Inouye,72,232,217,0.332
Dole,Isakson,207,232,243,0.892
Dole,Kennedy,93,232,240,0.401
Dole,Kerry,92,232,233,0.397
Dole,Klobuchar,92,232,245,0.397
Dole,Kohl,91,232,245,0.392
Dole,Kyl,187,232,238,0.806
Dole,Landrieu,120,232,242,0.517
Dole,Lautenberg,90,232,241,0.388
Dole,Leahy,93,232,243,0.401
Dole,Levin,92,232,242,0.397
Dole,Lieberman,101,232,242,0.435
Dole,Lincoln,98,232,241,0.422
Dole,Lott,187,232,240,0.806
Dole,Lugar,173,232,245,0.746
Dole,Martinez,194,232,241,0.836
Dole,McCain,102,232,120,0.850
Dole,McCaskill,121,232,245,0.522
Dole,McConnell,208,232,245,0.897
Dole,Menendez,91,232,244,0.392
Dole,Mikulski,97,232,244,0.418
Dole,Murkowski,178,232,240,0.767
Dole,Murray,94,232,244,0.405
Dole,Nelson (FL),96,232,241,0.414
Dole,Nelson (NE),128,232,244,0.552
Dole,Obama,78,232,217,0.359
Dole,Pryor,118,232,245,0.509
Dole,Reed,91,232,243,0.392
Dole,Reid,97,232,245,0.418
Dole,Roberts,195,232,235,0.841
Dole,Rockefeller,102,232,232,0.440
Dole,Salazar,98,232,245,0.422
Dole,Sanders,93,232,243,0.401
Dole,Schumer,87,232,235,0.375
Dole,Sessions,196,232,237,0.845
Dole,Shelby,196,232,244,0.845
Dole,Smith,165,232,243,0.711
Dole,Snowe,146,232,245,0.629
Dole,Specter,149,232,242,0.642
Dole,Stabenow,98,232,243,0.422
Dole,Stevens,175,232,231,0.758
Dole,Sununu,195,232,242,0.841
Dole,Tester,115,232,243,0.496
Dole,Thune,198,232,243,0.853
Dole,Vitter,185,232,225,0.822
Dole,Voinovich,165,232,237,0.711
Dole,Warner,188,232,242,0.810
Dole,Webb,102,232,245,0.440
Dole,Whitehouse,88,232,244,0.379
Dole,Wyden,94,232,244,0.405
Domenici,Dorgan,126,239,242,0.527
Domenici,Durbin,125,239,242,0.523
Domenici,Ensign,178,239,235,0.757
Domenici,Enzi,174,239,226,0.770
Domenici,Feingold,113,239,245,0.473
Domenici,Feinstein,130,239,243,0.544
Domenici,Graham,183,239,237,0.772
Domenici,Grassley,177,239,245,0.741
Domenici,Gregg,176,239,238,0.739
Domenici,Hagel,170,239,231,0.736
Domenici,Harkin,124,239,242,0.519
Domenici,Hatch,190,239,239,0.795
Domenici,Hutchison,190,239,240,0.795
Domenici,Inhofe,170,239,233,0.730
Domenici,Inouye,107,239,217,0.493
Domenici,Isakson,193,239,243,0.808
Domenici,Kennedy,133,239,240,0.556
Domenici,Kerry,124,239,233,0.532
Domenici,Klobuchar,129,239,245,0.540
Domenici,Kohl,124,239,245,0.519
Domenici,Kyl,187,239,238,0.786
Domenici,Landrieu,131,239,242,0.548
Domenici,Lautenberg,125,239,241,0.523
Domenici,Leahy,123,239,243,0.515
Domenici,Levin,124,239,242,0.519
Domenici,Lieberman,138,239,242,0.577
Domenici,Lincoln,131,239,241,0.548
Domenici,Lott,192,239,240,0.803
Domenici,Lugar,198,239,245,0.828
Domenici,Martinez,191,239,241,0.799
Domenici,McCain,97,239,120,0.808
Domenici,McCaskill,127,239,245,0.531
Domenici,McConnell,201,239,245,0.841
Domenici,Menendez,125,239,244,0.523
Domenici,Mikulski,126,239,244,0.527
Domenici,Murkowski,204,239,240,0.854
Domenici,Murray,131,239,244,0.548
Domenici,Nelson (FL),122,239,241,0.510
Domenici,Nelson (NE),147,239,244,0.615
Domenici,Obama,107,239,217,0.493
Domenici,Pryor,138,239,245,0.577
Domenici,Reed,122,239,243,0.510
Domenici,Reid,132,239,245,0.552
Domenici,Roberts,191,239,235,0.813
Domenici,Rockefeller,121,239,232,0.522
Domenici,Salazar,140,239,245,0.586
Domenici,Sanders,122,239,243,0.510
Domenici,Schumer,121,239,235,0.515
Domenici,Sessions,174,239,237,0.734
Domenici,Shelby,182,239,244,0.762
Domenici,Smith,173,239,243,0.724
Domenici,Snowe,158,239,245,0.661
Domenici,Specter,184,239,242,0.770
Domenici,Stabenow,123,239,243,0.515
Domenici,Stevens,192,239,231,0.831
Domenici,Sununu,183,239,242,0.766
Domenici,Tester,123,239,243,0.515
Domenici,Thune,188,239,243,0.787
Domenici,Vitter,162,239,225,0.720
Domenici,Voinovich,176,239,237,0.743
Domenici,Warner,208,239,242,0.870
Domenici,Webb,129,239,245,0.540
Domenici,Whitehouse,123,239,244,0.515
Domenici,Wyden,123,239,244,0.515
Dorgan,Durbin,208,242,242,0.860
Dorgan,Ensign,102,242,235,0.434
Dorgan,Enzi,101,242,226,0.447
Dorgan,Feingold,195,242,245,0.806
Dorgan,Feinstein,202,242,243,0.835
Dorgan,Graham,96,242,237,0.405
Dorgan,Grassley,135,242,245,0.558
Dorgan,Gregg,105,242,238,0.441
Dorgan,Hagel,114,242,231,0.494
Dorgan,Harkin,206,242,242,0.851
Dorgan,Hatch,119,242,239,0.498
Dorgan,Hutchison,116,242,240,0.483
Dorgan,Inhofe,98,242,233,0.421
Dorgan,Inouye,183,242,217,0.843
Dorgan,Isakson,114,242,243,0.471
Dorgan,Kennedy,193,242,240,0.804
Dorgan,Kerry,195,242,233,0.837
Dorgan,Klobuchar,214,242,245,0.884
Dorgan,Kohl,208,242,245,0.860
Dorgan,Kyl,96,242,238,0.403
Dorgan,Landrieu,206,242,242,0.851
Dorgan,Lautenberg,203,242,241,0.842
Dorgan,Leahy,203,242,243,0.839
Dorgan,Levin,208,242,242,0.860
Dorgan,Lieberman,188,242,242,0.777
Dorgan,Lincoln,208,242,241,0.863
Dorgan,Lott,114,242,240,0.475
Dorgan,Lugar,132,242,245,0.545
Dorgan,Martinez,105,242,241,0.436
Dorgan,McCain,56,242,120,0.467
Dorgan,McCaskill,213,242,245,0.880
Dorgan,McConnell,121,242,245,0.500
Dorgan,Menendez,202,242,244,0.835
Dorgan,Mikulski,205,242,244,0.847
Dorgan,Murkowski,138,242,240,0.575
Dorgan,Murray,205,242,244,0.847
Dorgan,Nelson (FL),201,242,241,0.834
Dorgan,Nelson (NE),204,242,244,0.843
Dorgan,Obama,183,242,217,0.843
Dorgan,Pryor,215,242,245,0.888
Dorgan,Reed,208,242,243,0.860
Dorgan,Reid,207,242,245,0.855
Dorgan,Roberts,120,242,235,0.511
Dorgan,Rockefeller,215,242,232,0.927
Dorgan,Salazar,207,242,245,0.855
Dorgan,Sanders,211,242,243,0.872
Dorgan,Schumer,199,242,235,0.847
Dorgan,Sessions,120,242,237,0.506
Dorgan,Shelby,128,242,244,0.529
Dorgan,Smith,162,242,243,0.669
Dorgan,Snowe,175,242,245,0.723
Dorgan,Specter,151,242,242,0.624
Dorgan,Stabenow,214,242,243,0.884
Dorgan,Stevens,133,242,231,0.576
Dorgan,Sununu,126,242,242,0.521
Dorgan,Tester,220,242,243,0.909
Dorgan,Thune,135,242,243,0.558
Dorgan,Vitter,115,242,225,0.511
Dorgan,Voinovich,136,242,237,0.574
