INDX_NR,INCIDENT_DATE ,INCIDENT_MONTH,INCIDENT_YEAR,TIME,TIME_OF_DAY,AIRPORT_ID,AIRPORT,RUNWAY,STATE,FAAREGION,LOCATION,ENROUTE STATE,OPID,REG,FLT,AIRCRAFT,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,TYPE_ENG,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,PHASE_OF_FLIGHT,HEIGHT,SPEED,DISTANCE,SKY,PRECIPITATION,AOS,COST_REPAIRS,OTHER_COST,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,INGESTED,INDICATED_DAMAGE,DAMAGE_LEVEL,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SPECIES_ID,REMARKS,REMAINS_COLLECTED,REMAINS_SENT,WARNED,BIRDS_SEEN,BIRDS_STRUCK,SIZE,NR_INJURIES,NR_FATALITIES,COMMENT,REPORTER_NAME,REPORTER_TITLE,SOURCE,PERSON,LUPDATE,TRANSFER
632703,1999-08-21,8,1999,14:07,Day,KRDU,RALEIGH-DURHAM INTL, 23R,NC,ASO ,,,MDW, N568ML, ,CRJ100/200,188,10.0,22.0,4.0,A  ,3.0,D,2.0,5.0,5.0,,,Approach,300.0,135.0,,Some Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,NO DMG REPTD.,False,False,Yes, 2-10, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2001-09-17,False
637726,1999-08-20,8,1999,     ,,KILM,WILMINGTON INTL, 6,NC,ASO ,,,UNK, , ,UNKNOWN,,,,,,,,,,,,,,,,0.0,,,,,,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,ZX3,FOUND AT 0950,True,False,Unknown, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Carcass Found,1999-10-28,False
623808,1999-08-19,8,1999,11:18,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,NC,ASO ,,,USA, N395US, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Take-off Run,0.0,125.0,0.0,Some Cloud, None,,,,,,True,True,S,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,"2 BLADES ON RT ENG BENT. ALL INDICATIONS NORMAL ON T/O BUT AFTER  SEEING STARLING-LIKE BIRD, HAD A SLIGHT HUMMING SOUND. FLT 549.  NOTAM WARNING. OCCURRED AT ROTATION.",False,False,Unknown, 1, 1,Small,,,SOURCE = TWO XXXX-X REPTS /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2004-11-16,False
632079,1999-08-13,8,1999,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,NC,ASO ,,,USA, , ,B-737-400,148,32.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Take-off Run,0.0,135.0,0.0,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,PILOT - NO NOTICEABLE DMG. CONTD FLT TO MWCR,False,False,Yes, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1999-10-20,False
632656,1999-08-13,8,1999,     ,,KILM,WILMINGTON INTL, 35,NC,ASO ,,,UNK, , ,UNKNOWN,,,,,,,,,,,,,,,,0.0,,,,,,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,O2111,FOUND AT 1419 LCL.,True,False,Unknown, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Carcass Found,1999-10-20,False
632163,1999-08-12,8,1999,14:50,Day,KILM,WILMINGTON INTL, 35,NC,ASO ,,,1ASQ, , ,EMB-120,332,11.0,31.0,10.0,A  ,3.0,C,2.0,4.0,4.0,,,Take-off Run,0.0,,0.0,Overcast, Rain,,,,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,YL001,1 BIRD FOUND ON RWY,False,False,No, 2-10, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1999-10-18,False
634612,1999-08-12,8,1999,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,ACA, C-FRIL, ,CRJ100/200,188,10.0,22.0,4.0,A  ,3.0,D,2.0,5.0,5.0,,,Approach,,,,,,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,UNKBM,FLT 541. HIT FRONT LEFT FUSELAGE ON FINAL.,False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,Air Transport Report,Air Transport Operations,2001-09-17,False
636961,1999-08-12,8,1999,15:00,Day,KILM,WILMINGTON INTL, 17,NC,ASO ,,,BUS, , ,EMB-120,332,11.0,31.0,10.0,A  ,3.0,C,2.0,4.0,4.0,,,Take-off Run,0.0,,0.0,Overcast, Rain,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,ZT1,PILOT UNSURE OF WHAT PART WAS STRUCK. REPTD NO DMG. FLT 226,False,False,No, , 2-10,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1999-10-20,False
631035,1999-08-10,8,1999,08:30,Day,KGSO,PIEDMONT TRIAD INTL, 23,NC,ASO ,,,BUS, N107RC, ,CITATION II,226,37.0,31.0,1.0,A  ,3.0,D,2.0,5.0,5.0,,,Approach,100.0,125.0,,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,,False,False,No, 1, 1,Small,,,OPER = FRIGIDAIRE HOME PRODUCTS /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,2000-09-11,False
636712,1999-08-09,8,1999,     ,,KILM,WILMINGTON INTL, 35,NC,ASO ,,,UNK, , ,UNKNOWN,,,,,,,,,,,,,Climb,,,,Some Cloud, None,,,,,,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,O2111,UNKN A/C AND DAMAGE,False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1999-10-18,False
634145,1999-08-05,8,1999,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 23,NC,ASO ,,,USA, N227AU, ,B-737-200,148,13.0,34.0,10.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,25.0,130.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,UNKBS,STANDING NOTAM WARNING.,False,False,Yes, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1999-10-17,False
629277,1999-08-02,8,1999,     ,Day,KILM,WILMINGTON INTL, 35,NC,ASO ,,,BUS, N113WC, ,PA-42,729,32.0,31.0,4.0,A  ,2.0,C,2.0,4.0,4.0,,,Climb,100.0,170.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,NE1,,False,False,No, 1, 1,Medium,,,OPER = WORSLEY COMPANIES LTD (NATHAN BARNES) /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1999-10-07,False
630550,1999-08-02,8,1999,     ,Day,KGSO,PIEDMONT TRIAD INTL, 5,NC,ASO ,,,DAL, , ,B-727,148,94.0,34.0,10.0,A  ,4.0,D,3.0,5.0,6.0,5.0,,,,,,Some Cloud, None,,,,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,"PART STRUCK NOT REPTD, # BIRDS NOT REPTD, ASSUME 1. FLT 2021",False,False,No, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1999-10-07,False
635063,1999-07-27,7,1999,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,BTA, N16960, ,EMB-145,332,14.0,1.0,10.0,A  ,3.0,D,2.0,5.0,5.0,,,Approach,500.0,135.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,STANDING NOTAM FOR BIRDS. FLT 4071.,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1999-10-01,False
633276,1999-07-22,7,1999,     ,Day,KRDU,RALEIGH-DURHAM INTL, 23R,NC,ASO ,,,MDW, N579ML, ,CRJ100/200,188,10.0,22.0,4.0,A  ,3.0,D,2.0,5.0,5.0,,,Landing Roll,0.0,100.0,0.0,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,, None,,UNKBM,NO REMAINS FOUND ON RWY.,False,False,Yes, 1, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Airport Operations,2001-09-17,False
631053,1999-07-19,7,1999,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, N514AU, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,20.0,140.0,,Some Cloud, None,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,YL001,,False,False,Yes, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1999-09-18,False
829429,1999-07-17,7,1999,     ,Day,KFAY,FAYETTVILLE REGNL ARPT/GRANNIS FIELD, ,NC,ASO ,,,MIL, 60202, ,C-20B,421,,,,A  ,,,,,,,,Approach,500.0,135.0,,,,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,UNKBM,"REMARKS -  ;  AIRCRAFT -  C - 20 - B;  IMPACT -  ;  NUMBER OF BIRDS (S, F, or Z) -  S",False,False,Unknown, 1, 1,Medium,,,SOURCE = BASH NR XXXXX /Legacy Record=XXXX/,REDACTED,REDACTED,BASH,,2009-10-21,False
636263,1999-07-16,7,1999,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, N778AU, ,B-737-400,148,32.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,,,,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,STRUCK UNKN # OF BIRDS. NO DMG.,False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,2000-05-26,False
634379,1999-07-08,7,1999,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,USA, N520AU, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,,,,,,,,,,,,True,False,N,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,INGESTION.,False,False,Unknown, , 1,Medium,,,ENG MANU#XXXXXX /Legacy Record=XXXXXX/,REDACTED,REDACTED,Engine Manufacturer,Other,2004-12-01,False
636935,1999-07-01,7,1999,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,UAL, , ,A-320,04A,3.0,23.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Landing Roll,0.0,,0.0,,,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,NO DMG. BIRD HIT ABOVE R1 WINDOW.,False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,Air Transport Report,Air Transport Operations,1999-08-31,False
633208,1999-06-25,6,1999,     ,Night,KRDU,RALEIGH-DURHAM INTL, 32,NC,ASO ,,,THC, N801TH, ,C-208,226,42.0,31.0,4.0,A  ,2.0,C,1.0,7.0,,,,Landing Roll,0.0,,0.0,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,O2205,"FLT 1623.REPTD AS DOVE, ASSUME MOURNING.",False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Airport Operations,2005-03-10,False
631673,1999-06-17,6,1999,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,NC,ASO ,,,BAW, G-VIIJ, ,B-777-200,148,40.0,22.0,25.0,A  ,4.0,D,2.0,1.0,1.0,,,Landing Roll,0.0,,0.0,No Cloud, None,,,,,,False,True,M,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Wiper blade, None,,ZX3,"HIT ON WINDSHLD WIPER, POSSIBLE DAMAGE. ABOUT 1955Z. FLT 2007",False,False,Yes, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Other,1999-08-24,False
629107,1999-06-05,6,1999,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,UAL, N953UA, ,B-737-500,148,33.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,,,,,,,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,UNKBM,BIRD STRIKE ABOVE R1 WINDOW. STRIKE INSPN CHKS OK. CLEANED.,False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,Air Transport Report,Air Transport Operations,1999-08-25,False
634697,1999-05-18,5,1999,     ,Day,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,CDR, C-GYCR, ,FOKKER F28 MK 1000,372,4.0,37.0,43.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,50.0,120.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,NO DAMAGE TO RT WING. FLT 1680,False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2000-05-10,False
635119,1999-05-14,5,1999,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,NC,ASO ,,,BUS, N399MM, ,MU-300,627,5.0,31.0,1.0,A  ,2.0,D,2.0,5.0,5.0,,,Approach,10.0,108.0,,Overcast, None,120.0,12000.0,5000.0,18396.0,7665.0,False,True,M,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,FAIRING, None,,J2204,FAIRING IS 5 SHORTER THAN DESIGNED.  GOOSE WENT THRU FAIRING. TEMP REPAIR WAS MADE TO FERRY A/C FOR REPAIR.  HAD TO REARRANGE TRIPS. HIT BIRD DURING FLARE.,False,False,Unknown, 2-10, 2-10,Large,,,PHONE CONV WITH PILOT /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1999-07-15,False
627499,1999-05-11,5,1999,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,COA, N18563, ,DC-9,583,90.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Landing Roll,0.0,120.0,0.0,,,,,,,,False,False,N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,PUBLISHED BIRD WARNING.  FLT 1470.,False,False,Yes, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1999-07-13,False
632354,1999-05-05,5,1999,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,UNKC, , ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,,,,Overcast, Fog,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,,False,False,Unknown, , 1,Medium,,,(X/XX/XX UPDATED OPER) /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2013-07-17,False
625340,1999-05-04,5,1999,22:40,Night,KRDU,RALEIGH-DURHAM INTL, 23R,NC,ASO ,,,USA, , ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,2500.0,190.0,,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,FLT 1771,False,False,No, 2-10, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1999-07-07,False
631529,1999-05-03,5,1999,     ,,KRDU,RALEIGH-DURHAM INTL, ,NC,ASO ,,,NWA, N615NW, ,DC-9-30,583,21.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,,,,,,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,BIRD STRIKE ON RT WING OTBD SLAT. NO DMG.,False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,Air Transport Report,Air Transport Operations,1999-10-22,False
634435,1999-04-30,4,1999,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,UNKC, N278, ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Landing Roll,0.0,140.0,0.0,No Cloud, None,,,,,,False,False,N,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,O2205,"REPTD AS DOVE, ASSUME MOURNING.",False,False,No, 2-10, 1,Small,,,"(X/XX/XX UPDATED OPER) N# INCOMPLETE, POSSIBLY AAL. /Legacy Record=XXXXXX/",REDACTED,REDACTED,FAA Form 5200-7,,2013-07-17,False
631616,1999-04-15,4,1999,     ,Night,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,AAL, N321AA, ,B-767-300,148,97.0,22.0,7.0,A  ,4.0,D,2.0,1.0,1.0,,,Climb,2700.0,235.0,,Some Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBL,NO DAMAGE TO FO'S WINDSHLD. MADE LOGBOOK ENTRY,False,False,Unknown, , 1,Large,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1999-06-15,False
627351,1999-04-08,4,1999,06:10,Dawn,KISO,KINSTON REGIONAL JETPORT AT STALLINGS FIELD, 23,NC,ASO ,,,CDL, , ,BA-31 JETSTR,168,3.0,19.0,4.0,A  ,2.0,C,2.0,4.0,4.0,,,Take-off Run,0.0,,0.0,,,48.0,,,,,False,True,S,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,, Aborted Take-off,,1G11,"SAW 7 DEER, HIT A PREGNANT DOE DAMAGING BOTH PROPS & SEVERED  HYDRAULIC LINES ON BRAKES. PIECES OF ENG FLEW OFF AND DAMAGED THE  FUSELAGE UNDER F/O WINDOW. FLIGHT CANCELLED. DEER WAS KILLED.  ARPT OFFICIALS ARE CONSIDERING BUILDING A HIGHER FENCE (6' NOW IN  PLACE).",False,False,Unknown, 2-10, 1,Large,,,"SOURCE = PACIR, PRELIM SIT REPT, EMAIL FROM ESCHENFELDER, TOLEDO BLADE ARTICLE & PHONE CONV W/ BLACKMON /Legacy Record=XXXXXX/",REDACTED,REDACTED,Multiple,Tower,2002-03-29,False
635160,1999-04-04,4,1999,23:58,Night,KGSO,PIEDMONT TRIAD INTL, 5,NC,ASO ,,,UAL, N938UA, ,B-737-500,148,33.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,40.0,120.0,,Some Cloud, None,,,,,,False,False,N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,"ADZ PILOT TO CALL IF THERE WAS DAMAGE, RECVD NO CALL.  FLT 1616.  AIRLINE  REPTD NO DAMAGE, JUST CLEANED & INSPCTD RADOME.",False,False,No, , 1,Medium,,,SOURCE = XXXX-X & AIRLINE /Legacy Record=XXXXXX/,REDACTED,REDACTED,Multiple,Air Transport Operations,1999-06-25,False
626190,1999-03-26,3,1999,     ,Night,KRDU,RALEIGH-DURHAM INTL, 5R,NC,ASO ,,,USA, N506AU, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Climb,490.0,140.0,,Overcast, None,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,O2205,,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1999-05-27,False
635214,1999-03-17,3,1999,     ,Day,KOAJ,ALBERT J ELLIS, 23,NC,ASO ,,,BUS, , ,DHC8 DASH 8,303,10.0,31.0,10.0,A  ,3.0,C,2.0,4.0,4.0,,,Take-off Run,0.0,,0.0,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,," None, Aborted Take-off",,NE1,,False,False,No, , 2-10,Medium,,,OPER = JOHN LONG (BUSINESS NAME NOT REPTD) /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1999-05-24,False
634350,1999-03-15,3,1999,07:42,Day,KRDU,RALEIGH-DURHAM INTL, 23R,NC,ASO ,,,EGF, N345SB, ,SAAB-340,778,5.0,22.0,22.0,A  ,3.0,C,2.0,4.0,4.0,,,Take-off Run,0.0,100.0,0.0,Overcast, Rain,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, Aborted Take-off,,NE1,A/C RETD TO RAMP. NO REPTD DAMAGE. FLT 994. FOG AND RAIN,False,False,Yes, 1, 1,Medium,,,SOURCE = PRELIM. SITUATION REPT & XXXX-X /Legacy Record=XXXXXX/,REDACTED,REDACTED,Multiple,Tower,1999-05-24,False
629436,1999-02-24,2,1999,     ,Day,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,BUS, N940AE, ,BA-31 JETSTR,168,3.0,19.0,4.0,A  ,2.0,C,2.0,4.0,4.0,,,Climb,50.0,130.0,,Overcast, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,CAPT NOTED NO OPERATIONAL IMPACT,False,False,No, , 1,Small,,,OPER = CORPORATE AIRLINES /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1999-05-03,False
633962,1999-01-19,1,1999,     ,,KGSO,PIEDMONT TRIAD INTL, ,NC,ASO ,,,UAL, N993UA, ,B-737-200,148,13.0,34.0,10.0,A  ,4.0,D,2.0,1.0,1.0,,,Climb,,,,,,,,,,,False,False,N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,"ON T/O, AFTER GEAR RETRACTED, HAD BIRDSTRIKE AT NOSE RHS RADOME.",False,False,Unknown, 1, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,Air Transport Report,Air Transport Operations,2000-03-15,False
630642,1999-01-13,1,1999,     ,Day,KRDU,RALEIGH-DURHAM INTL, 23R,NC,ASO ,,,MDW, N577ML, ,CRJ100/200,188,10.0,22.0,4.0,A  ,3.0,D,2.0,5.0,5.0,,,Approach,50.0,121.0,,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,YM11,NO DAMAGE.,False,False,No, 2-10, 1,Medium,,,SOURCE = TWO XXXX-X REPTS /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,2001-09-17,False
626468,1999-01-10,1,1999,17:54,Night,KILM,WILMINGTON INTL, 35,NC,ASO ,,,1ASQ, N836AS, ,CRJ100/200,188,10.0,22.0,4.0,A  ,3.0,D,2.0,5.0,5.0,,,Approach,175.0,140.0,,No Cloud, None,,,,,,True,True,M,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,J2118,"ID BY SMITHSONIAN. FLT 769 LANDED SAFELY & TAXIED TO RAMP. BOTH DUCKS HIT FUSELAGE,  1 WAS INGESTED INTO #1 ENG. REMOVED OIL COOLER AND CLEANED  REMAINS. LEADING EDGE LIGHT WAS DAMAGED ON WING. BIRD ID BY ROXIE  @ SMITHSONIAN.",True,True,No, 2-10, 2-10,Medium,,,SOURCE = XXXX-X & ENG MANU # XXXXXX /Legacy Record=XXXXXX/,REDACTED,REDACTED,Multiple,Tower,2000-08-28,False
633338,1998-12-27,12,1998,14:30,Day,KGSO,PIEDMONT TRIAD INTL, 23,NC,ASO ,,,BUS, , ,BE-36,123,8.0,13.0,16.0,A  ,1.0,A,1.0,7.0,,,,Descent,,,,No Cloud, None,,,,,,False,True,M,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,, None,,K33,LT MAIN GEAR DOOR DAMAGED. DIVERTED TO GSO,False,False,No, 1, 1,Medium,,,OPER = CAMBRIDGE INVESTMENTS /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1999-02-08,False
